id,premise,hypothesis,lang_abv,language,label
edd5c1681a,uh daughter gets irate know teenager,daughter's teenager gets mad whenever that.,en,English,0
ed44c37b04,"That's it. girl looked him, passed hand across forehead.",girl touched forehead.,en,English,0
4cccae2080,Citing conservative critics Brown vs.,Liberal journalists also wrote case.,en,English,1
ad5afb493a,Weicker yet declare intentions.,Weicker already declared intentions staff.,en,English,2
650d73b096,ball sort hit Buckner Buckner,ball hit Buckner caught it.,en,English,1
892088d99e,"ideological free-marketeers (like myself), theories like Smith Wright's intellectually jarring.","belong ideologies free-marketeers, theories presented Smith Wright shock since think differently.",en,English,1
a1306d7f60,"Regulators may totally supportive comprehensive business model concerned information would based lot judgment and, therefore, lack precision, could make enforcement reporting standards difficult.",totally supportive comprehensive business model something regulators may do.,en,English,0
4fc0edff09,"result comments received, AMS changed proposed rule republished comment March 2000.",proposed rule changed AMS saw comments.,en,English,0
a91386062c,one planting sides Stark's neck.,Stark's neck hit twice.,en,English,0
2238579738,always knew outside chance.,never assured happening time knew full well.,en,English,0
be4a343e63,uh fact uh late twenties fact used equipment left uh turned interesting people realize small canal ever,canal smaller people expect,en,English,0
8ea8763287,also use PC emulate mainframe terminal IBM mainframe also emulate deck terminal deck machine,PC used emulator mainframe terminal.,en,English,0
8aeb8b1a8d,Eighty percent pagers United States knocked satellite malfunction space.,Pagers United States unaffected satellite malfunction.,en,English,2
536ab63499,"GAO's primary function support Congress carrying decision-making oversight responsibilities, number times experts testify congressional panels year indicator responsiveness reflects impact, importance, value work.",main focus support Congress.,en,English,0
ad3b36fe97,"rulers introduced Buddhist Hindu culture, Brahmin ministers govern, elaborate court ritual.",Buddhist Hindu culture elaborate court rituals instituted rulers.,en,English,0
660f3301ca,"Local boy Gates wisely built 45,000-square-foot castle suburban Seattle.",Gates built castle Seattle likes weather.,en,English,1
9419862a0a,yeah uh yeah absolutely credit union nine percent interest yeah that's,credit union one hundred percent interest yeah.,en,English,2
bc400f6df7,"one reasons we're growing weak fight Satheri. ""What's wrong ceremony worship, must worship eggshell?"" Dave asked.","""We worship eggshells, even ceremonies all?"" asked Dave.",en,English,2
274a1a1121,Leather Wares,wares made leather.,en,English,0
6e2440611d,i'm sure overnight low,know cold got last night.,en,English,0
2b4923b853,good Poland yeah i've done yeah like like things ones take like actually giving information novel format guess would,like giving information novel short story format.,en,English,1
f68acec68a,Brit would good debate!,Sanders Trump would debate well.,en,English,1
ace78d40e1,"Samothrakia climb summit Mount Fengari, God Poseidon watched Trojan War reach tragic climax.",Poseidon summit Mount Fengari view climax Trojan War.,en,English,0
13b45995ef,"eat shop around once-magnificent heavily fortified Crusader city, enormous ramparts cathedral.",city remained abandoned desolate since ancient times.,en,English,2
4194a8ea4d,"one-at-a-time, uncoordinated series regulatory requirements power industry optimal approach environment, power generation sector, American consumers.",environment American consumers better result regulation.,en,English,1
da48336fe9,traditional low-drafted craft ply effortlessly quietly water guided experienced pilots.,Experienced pilots pilot low-drafted craft.,en,English,0
4d56f87efd,said Web site help bridge digital divide keeps poor using Internet resource.,website looks remove obstacle poor people face regarding internet.,en,English,0
42a2d75ee4,NHTSA noted possible interpretation section 330 treat phrase standards promulgated . . . prior enactment section,"possible interpretation section 330 treat phrase standards promulgated, noted NHTSA.",en,English,0
f2d83958e6,Legal Aid's commitment justice.,legal aid's dedication justice every year.,en,English,1
c94c3e194b,"Wagonheim said program benefit needy, also help improve public image lawyers.","Due recent scandals, lawyers need positive press locally here.",en,English,1
7ba4d648e5,Climate changes already effect reducing amount forest land; monks accelerated process clearing many acres order make room ever-growing herds sheep.,effects climate change seen today.,en,English,2
bf0c68c639,spoken trace foreign accent.,foreign secret agent.,en,English,1
544e9babbe,De Wit worked likenesses actual monarchs produce portraits.,De Wit worked likenesses monarchs produce portraits battle scenes.,en,English,1
df73228af1,"submission, HCFA identify statute executive order imposing procedural requirements relevant rule.",HCFA identify executive orders lazy.,en,English,1
d9234f93b3,"assist programs implementing web sites, Northwest Justice Project ProBonoNet New York hiring two full-time circuit riders assist grantees content management ensure web site supports entire state justice community.",Northwest Justice Project ProBonoNet New York hire people.,en,English,0
b05d1f4902,sort double sign big miles per hour little kilometers per hour type uh marking side,sign displaying mph kph.,en,English,0
d8a520ec5b,"number represents reliable, albeit conservative, estimate cases closed 1999 LSC grantees.",actual verified number closed cases.,en,English,0
a88c7df7fc,Slate 's Joseph Nocera.,Nocera works Time.,en,English,2
ea7bf51979,looking know funny keeps interest exciting i'll watch times saw pieces great Thirty Something watched times good episodes lost interest,I've never watched Thirty Something none episodes good.,en,English,2
b6f99cf458,seems make feels Voth.,Nothing could make done Voth.,en,English,2
bfc5724396,"help identify solutions problem, Senators Fred Thompson John Glenn, Chairman Ranking Minority Member, respectively, Senate Committee Governmental Affairs, requested study organizations superior security programs identify management practices could benefit federal agencies.",Senators Fred Thompson requested study benefit federal agencies.,en,English,0
b8c44ff965,"mansions downgraded consulates since capital transferred Ankara 1923, modern shops restaurants sprung up.",capital located city Ankara before.,en,English,1
b8af901eb2,"1982, Wallace last race governor quarter black votes cast Democratic primary, fact alluded written epilogue end film.",Wallace reelected governor Illinois.,en,English,1
26b2abe32d,"need sure going."" Tuppence, once, seemed tongue-tied.",Tuppence shocked.,en,English,1
dfd2cd7962,"Despite huge projected increases food production, per capita food consumption South Asia, Middle East, less-developed nations Africa scarcely improve actually decline present inadequate levels.",African nations need food survive.,en,English,2
1b6488f041,put coma.',put coma now.,en,English,0
b681491f36,"3) Dare rise occasion, like Raskolnikov, reject petty rules govern lesser men?",Would rise reject rules come,en,English,0
b1c68ffc30,really really heart burn four nights tie tied car four days we're fortunate need,tied car four nights heartburn entire time.,en,English,2
5f1e9669d9,uh know nothing moved,discovered nothing moved there.,en,English,0
894547d4d9,well uh think taxes think we're paying much,taxes seem high.,en,English,1
64efe8d261,"two kinds pleasure doing, pleasure doing; pleasure indulging, pleasure abstinence.",one basic form pleasure.,en,English,2
b7b1f686a1,conspiracy-minded allege chains also leverage influence persuade big publishers produce blockbusters expense moderate-selling books.,"people read book, tend watch film adaptation it.",en,English,1
34fe3bf8ea,"Well, come interview brave Dorcas."" Dorcas standing boudoir, hands folded front her, grey hair rose stiff waves white cap.",Dorcas asked questions brave Grey hair.,en,English,0
218c1a9db3,"well ”but extremely mysterious. running Tadminster now, Poirot directed car ""Analytical Chemist."" Poirot hopped briskly, went inside.",Poirot sped right past Analytical Chemist.,en,English,2
30ca1180a3,"(The Ramseys buried daughter Atlanta, vacationed Sea Island, Ga.) absence, speculate, gave Ramseys time work story explain innocence.",Ramseys went vacation relieve killing daughter.,en,English,1
67a3982639,"Attractively colorful ukiyo-e woodblock prints scroll paintings found antique stores, second-hand bookstores, even temple markets.",Colorful woodblock prints scroll paintings found variety stores markets.,en,English,0
1623427e4a,muckraking cover story investigates Pentagon disposes surplus weapons (the short badly).,"investigative journalism cover story, investigated Pentagon disposes surplus weapons.",en,English,0
4248704400,hope key parties take necessary steps address real perceived problems serve undercut public trust confidence.,hope key parties take steps address problems.,en,English,2
